disruption_event_id,total_enrolled_riders,claims_filed,claim_rate,is_api_verified,hour_of_day,is_anomaly
3337,94,28,0.298,False,9,0
3338,450,194,0.431,True,10,0
3339,212,87,0.41,False,4,0
3340,499,191,0.383,False,8,0
3341,380,173,0.455,False,4,0
3342,302,85,0.281,False,10,0
3343,218,101,0.463,False,2,0
3344,334,106,0.317,False,3,0
3345,323,103,0.319,False,9,0
3346,69,22,0.319,False,6,0
3347,288,66,0.229,False,0,0
3348,319,157,0.492,True,5,0
3349,467,112,0.24,False,7,0
3350,482,145,0.301,False,16,0
3351,359,106,0.295,False,23,0
3352,80,17,0.212,False,6,0
3353,363,89,0.245,False,0,0
3354,153,32,0.209,False,8,0
3355,219,63,0.288,True,10,0
3356,235,108,0.46,False,18,0
3357,177,53,0.299,True,1,0
3358,259,61,0.236,False,22,0
3359,463,182,0.393,False,10,0
3360,330,164,0.497,True,2,0
3361,496,133,0.268,True,16,0
3362,302,85,0.281,False,9,0
3363,68,33,0.485,True,2,0
3364,249,63,0.253,True,21,0
3365,269,95,0.353,False,2,0
3366,185,50,0.27,True,20,0
3367,272,130,0.478,False,6,0
3368,52,25,0.481,False,1,0
3369,285,126,0.442,True,0,0
3370,391,115,0.294,True,6,0
3371,277,88,0.318,False,19,0
3372,450,122,0.271,False,10,0
3373,191,89,0.466,False,22,0
3374,58,27,0.466,False,5,0
3375,239,77,0.322,False,22,0
3376,399,158,0.396,True,3,0
3377,454,113,0.249,True,18,0
3378,214,70,0.327,True,20,0
3379,188,73,0.388,True,18,0
3380,325,102,0.314,False,13,0
3381,340,104,0.306,False,2,0
3382,102,20,0.196,True,3,0
3383,224,98,0.438,False,7,0
3384,159,74,0.465,True,17,0
3385,252,123,0.488,False,3,0
3386,485,201,0.414,False,10,0
3387,185,67,0.362,False,15,0
3388,53,14,0.264,False,2,0
3389,204,101,0.495,True,6,0
3390,221,83,0.376,False,1,0
3391,473,191,0.404,False,0,0
3392,407,164,0.403,False,0,0
3393,96,43,0.448,False,5,0
3394,143,29,0.203,False,18,0
3395,477,126,0.264,False,6,0
3396,97,88,0.907,False,23,1
3397,289,135,0.467,True,4,0
3398,396,160,0.404,False,20,0
3399,262,84,0.321,False,17,0
3400,485,149,0.307,False,23,0
3401,389,163,0.419,True,12,0
3402,373,157,0.421,False,0,0
3403,188,171,0.91,False,9,1
3404,254,73,0.287,False,8,0
3405,430,205,0.477,False,16,0
3406,122,44,0.361,False,0,0
3407,53,23,0.434,False,0,0
3408,125,113,0.904,False,6,1
3409,378,114,0.302,True,3,0
3410,126,58,0.46,False,22,0
3411,353,75,0.212,True,20,0
3412,305,107,0.351,False,11,0
3413,459,158,0.344,True,15,0
3414,151,64,0.424,False,13,0
3415,155,44,0.284,False,22,0
3416,382,101,0.264,True,9,0
3417,88,42,0.477,True,13,0
3418,363,134,0.369,False,6,0
3419,324,74,0.228,False,3,0
3420,137,35,0.255,False,1,0
3421,260,129,0.496,False,23,0
3422,418,108,0.258,False,17,0
3423,126,48,0.381,True,15,0
3424,126,41,0.325,False,8,0
3425,491,228,0.464,True,4,0
3426,77,32,0.416,True,8,0
3427,294,111,0.378,False,7,0
3428,115,23,0.2,True,23,0
3429,315,146,0.463,True,19,0
3430,431,143,0.332,True,15,0
3431,254,121,0.476,False,19,0
3432,107,82,0.766,False,17,1
3433,250,102,0.408,False,3,0
3434,274,60,0.219,False,15,0
3435,191,80,0.419,False,3,0
3436,430,129,0.3,True,5,0
3437,417,127,0.305,False,2,0
3438,133,31,0.233,True,17,0
3439,192,46,0.24,True,14,0
3440,401,102,0.254,True,7,0
3441,82,24,0.293,False,17,0
3442,450,210,0.467,True,23,0
3443,201,62,0.308,True,22,0
3444,207,188,0.908,False,2,1
3445,495,383,0.774,False,5,1
3446,190,71,0.374,False,21,0
3447,495,170,0.343,False,20,0
3448,300,148,0.493,False,23,0
3449,352,159,0.452,True,14,0
3450,161,54,0.335,True,11,0
3451,193,83,0.43,False,4,0
3452,499,128,0.257,True,6,0
3453,258,95,0.368,False,21,0
3454,273,60,0.22,True,14,0
3455,92,28,0.304,False,6,0
3456,313,83,0.265,True,12,0
3457,293,121,0.413,False,2,0
3458,52,18,0.346,False,22,0
3459,174,74,0.425,False,12,0
3460,317,112,0.353,True,2,0
3461,133,30,0.226,False,1,0
3462,65,27,0.415,False,22,0
3463,383,172,0.449,True,3,0
3464,108,50,0.463,True,16,0
3465,226,83,0.367,False,5,0
3466,112,47,0.42,True,10,0
3467,495,210,0.424,False,5,0
3468,98,24,0.245,True,21,0
3469,356,88,0.247,False,1,0
3470,295,65,0.22,True,16,0
3471,338,100,0.296,False,2,0
3472,335,114,0.34,True,11,0
3473,492,245,0.498,True,13,0
3474,381,125,0.328,True,1,0
3475,64,26,0.406,False,21,0
3476,387,157,0.406,True,21,0
3477,304,235,0.773,False,4,1
3478,141,30,0.213,True,9,0
3479,328,119,0.363,True,9,0
3480,255,104,0.408,False,20,0
3481,143,71,0.497,False,8,0
3482,274,84,0.307,False,20,0
3483,350,164,0.469,False,12,0
3484,367,115,0.313,False,9,0
3485,248,100,0.403,False,5,0
3486,320,121,0.378,False,10,0
3487,283,61,0.216,True,3,0
3488,95,21,0.221,False,13,0
3489,113,23,0.204,False,16,0
3490,279,86,0.308,False,19,0
3491,479,202,0.422,True,1,0
3492,489,123,0.252,True,9,0
3493,298,113,0.379,False,2,0
3494,295,84,0.285,True,6,0
3495,477,209,0.438,False,6,0
3496,124,54,0.435,True,0,0
3497,206,89,0.432,False,7,0
3498,272,97,0.357,True,22,0
3499,239,68,0.285,False,0,0
3500,101,44,0.436,True,7,0
3501,487,124,0.255,False,13,0
3502,137,39,0.285,False,13,0
3503,362,340,0.939,False,1,1
3504,388,156,0.402,False,7,0
3505,115,46,0.4,True,18,0
3506,199,78,0.392,True,9,0
3507,69,63,0.913,False,6,1
3508,82,18,0.22,False,12,0
3509,377,178,0.472,True,21,0
3510,330,116,0.352,True,20,0
3511,95,30,0.316,True,14,0
3512,122,45,0.369,False,10,0
3513,403,346,0.859,False,13,1
3514,362,86,0.238,False,10,0
3515,392,126,0.321,False,1,0
3516,182,48,0.264,True,1,0
3517,104,28,0.269,True,11,0
3518,110,51,0.464,False,14,0
3519,394,141,0.358,True,16,0
3520,57,19,0.333,True,13,0
3521,321,130,0.405,True,15,0
3522,295,143,0.485,False,7,0
3523,225,52,0.231,False,23,0
3524,165,74,0.448,True,16,0
3525,366,137,0.374,True,4,0
3526,320,78,0.244,False,11,0
3527,242,223,0.921,False,5,1
3528,199,68,0.342,False,17,0
3529,180,170,0.944,False,4,1
3530,151,41,0.272,False,5,0
3531,359,129,0.359,False,8,0
3532,319,129,0.404,True,14,0
3533,341,114,0.334,True,9,0
3534,259,118,0.456,False,16,0
3535,410,188,0.459,False,18,0
3536,387,132,0.341,False,11,0
3537,116,57,0.491,True,8,0
3538,59,13,0.22,False,14,0
3539,98,19,0.194,False,13,0
3540,160,50,0.312,True,0,0
3541,370,140,0.378,False,16,0
3542,268,104,0.388,False,0,0
3543,106,36,0.34,False,22,0
3544,332,78,0.235,False,20,0
3545,162,40,0.247,False,21,0
3546,182,82,0.451,False,12,0
3547,120,55,0.458,True,7,0
3548,132,53,0.402,True,12,0
3549,106,42,0.396,False,15,0
3550,425,161,0.379,False,1,0
3551,398,103,0.259,False,12,0
3552,320,105,0.328,False,17,0
3553,160,65,0.406,True,2,0
3554,406,146,0.36,False,12,0
3555,424,87,0.205,True,18,0
3556,125,60,0.48,False,12,0
3557,207,93,0.449,False,18,0
3558,69,19,0.275,False,3,0
3559,470,180,0.383,True,18,0
3560,180,85,0.472,True,17,0
3561,378,86,0.228,False,5,0
3562,171,60,0.351,False,18,0
3563,90,30,0.333,False,3,0
3564,216,69,0.319,True,3,0
3565,459,206,0.449,False,23,0
3566,179,56,0.313,False,6,0
3567,72,15,0.208,True,6,0
3568,328,72,0.22,False,22,0
3569,300,63,0.21,True,15,0
3570,449,144,0.321,False,15,0
3571,58,24,0.414,False,4,0
3572,62,16,0.258,False,14,0
3573,461,181,0.393,False,22,0
3574,460,401,0.872,False,3,1
3575,356,98,0.275,True,23,0
3576,369,140,0.379,False,12,0
3577,101,40,0.396,False,18,0
3578,258,87,0.337,True,6,0
3579,87,26,0.299,True,11,0
3580,149,57,0.383,False,8,0
3581,242,119,0.492,True,16,0
3582,451,147,0.326,True,1,0
3583,240,76,0.317,False,15,0
3584,100,33,0.33,True,6,0
3585,442,98,0.222,False,17,0
3586,190,69,0.363,True,6,0
3587,217,64,0.295,False,0,0
3588,360,85,0.236,False,2,0
3589,158,53,0.335,False,20,0
3590,256,51,0.199,True,10,0
3591,476,415,0.872,False,21,1
3592,349,80,0.229,False,14,0
3593,159,32,0.201,False,2,0
3594,245,109,0.445,True,23,0
3595,466,221,0.474,True,12,0
3596,201,52,0.259,False,3,0
3597,469,169,0.36,True,22,0
3598,292,82,0.281,False,21,0
3599,177,61,0.345,True,7,0
3600,154,50,0.325,False,21,0
3601,59,16,0.271,False,3,0
3602,405,166,0.41,False,17,0
3603,197,46,0.234,False,6,0
3604,414,89,0.215,False,10,0
3605,413,177,0.429,False,3,0
3606,189,75,0.397,False,12,0
3607,239,83,0.347,False,8,0
3608,451,153,0.339,False,8,0
3609,143,49,0.343,True,22,0
3610,278,250,0.899,False,20,1
3611,112,35,0.312,True,18,0
3612,389,136,0.35,False,2,0
3613,74,26,0.351,False,11,0
3614,317,129,0.407,False,10,0
3615,454,187,0.412,False,19,0
3616,330,103,0.312,False,10,0
3617,60,19,0.317,True,16,0
3618,369,115,0.312,False,20,0
3619,250,90,0.36,True,13,0
3620,175,58,0.331,False,15,0
3621,355,165,0.465,True,23,0
3622,239,97,0.406,True,9,0
3623,138,64,0.464,False,3,0
3624,404,166,0.411,True,9,0
3625,165,81,0.491,False,19,0
3626,401,156,0.389,True,11,0
3627,226,110,0.487,False,8,0
3628,63,15,0.238,False,14,0
3629,306,66,0.216,True,8,0
3630,258,96,0.372,True,6,0
3631,330,163,0.494,False,23,0
3632,492,160,0.325,True,11,0
3633,377,99,0.263,False,19,0
3634,374,133,0.356,True,23,0
3635,438,172,0.393,True,13,0
3636,154,45,0.292,False,21,0
3637,196,81,0.413,True,15,0
3638,328,161,0.491,False,18,0
3639,58,27,0.466,True,22,0
3640,167,48,0.287,True,2,0
3641,143,42,0.294,False,10,0
3642,483,150,0.311,False,22,0
3643,193,61,0.316,False,20,0
3644,338,77,0.228,True,19,0
3645,435,186,0.428,False,18,0
3646,63,19,0.302,False,7,0
3647,306,141,0.461,True,19,0
3648,395,188,0.476,False,7,0
3649,235,48,0.204,False,2,0
3650,394,313,0.794,False,9,1
3651,449,185,0.412,False,12,0
3652,256,91,0.355,False,8,0
3653,395,125,0.316,True,5,0
3654,480,170,0.354,False,14,0
3655,221,65,0.294,True,15,0
3656,319,123,0.386,False,4,0
3657,270,61,0.226,False,20,0
3658,201,77,0.383,False,12,0
3659,160,45,0.281,False,18,0
3660,232,47,0.203,True,1,0
3661,448,163,0.364,False,5,0
3662,388,144,0.371,False,0,0
3663,121,39,0.322,False,14,0
3664,467,103,0.221,False,14,0
3665,435,203,0.467,True,13,0
3666,332,127,0.383,True,6,0
3667,123,28,0.228,True,4,0
3668,404,142,0.351,False,19,0
3669,264,92,0.348,True,15,0
3670,377,82,0.218,False,16,0
3671,72,27,0.375,False,10,0
3672,117,51,0.436,True,14,0
3673,447,189,0.423,False,19,0
3674,496,129,0.26,False,15,0
3675,422,193,0.457,False,2,0
3676,411,124,0.302,True,5,0
3677,142,68,0.479,True,20,0
3678,370,81,0.219,True,22,0
3679,373,129,0.346,True,12,0
3680,433,164,0.379,False,0,0
3681,112,30,0.268,False,20,0
3682,273,117,0.429,True,13,0
3683,274,106,0.387,False,1,0
3684,418,85,0.203,False,1,0
3685,395,151,0.382,True,14,0
3686,386,134,0.347,True,17,0
3687,152,39,0.257,False,8,0
3688,264,131,0.496,False,2,0
3689,241,113,0.469,False,3,0
3690,209,60,0.287,True,14,0
3691,421,152,0.361,True,4,0
3692,256,75,0.293,True,19,0
3693,318,137,0.431,False,19,0
3694,243,116,0.477,False,4,0
3695,429,131,0.305,True,9,0
3696,452,199,0.44,False,15,0
3697,201,157,0.781,False,11,1
3698,286,91,0.318,False,13,0
3699,137,65,0.474,False,21,0
3700,60,21,0.35,True,10,0
3701,236,80,0.339,False,18,0
3702,263,105,0.399,True,5,0
3703,64,17,0.266,True,9,0
3704,315,93,0.295,False,19,0
3705,346,165,0.477,False,2,0
3706,460,185,0.402,False,21,0
3707,493,220,0.446,False,14,0
3708,122,34,0.279,False,10,0
3709,101,36,0.356,False,21,0
3710,177,159,0.898,False,1,1
3711,77,22,0.286,False,23,0
3712,114,28,0.246,False,5,0
3713,66,23,0.348,False,16,0
3714,400,126,0.315,False,17,0
3715,477,390,0.818,False,3,1
3716,187,87,0.465,False,22,0
3717,368,182,0.495,False,8,0
3718,278,103,0.371,False,9,0
3719,303,131,0.432,True,20,0
3720,259,118,0.456,False,1,0
3721,480,196,0.408,False,10,0
3722,343,73,0.213,False,10,0
3723,280,69,0.246,False,10,0
3724,290,64,0.221,False,0,0
3725,119,24,0.202,False,13,0
3726,153,44,0.288,False,0,0
3727,253,80,0.316,True,20,0
3728,102,27,0.265,False,22,0
3729,477,104,0.218,False,8,0
3730,424,152,0.358,True,23,0
3731,379,106,0.28,False,0,0
3732,103,80,0.777,False,20,1
3733,325,65,0.2,False,21,0
3734,384,173,0.451,True,21,0
3735,80,38,0.475,True,3,0
3736,184,76,0.413,False,0,0
3737,107,44,0.411,True,18,0
3738,154,73,0.474,False,9,0
3739,315,82,0.26,True,14,0
3740,59,29,0.492,False,19,0
3741,302,130,0.43,True,3,0
3742,344,143,0.416,True,19,0
3743,205,63,0.307,False,13,0
3744,207,75,0.362,True,4,0
3745,86,34,0.395,False,14,0
3746,168,64,0.381,False,14,0
3747,116,47,0.405,False,15,0
3748,291,65,0.223,False,15,0
3749,348,106,0.305,True,3,0
3750,262,86,0.328,True,8,0
3751,357,99,0.277,False,0,0
3752,150,37,0.247,False,4,0
3753,105,25,0.238,False,8,0
3754,381,118,0.31,False,19,0
3755,373,129,0.346,False,4,0
3756,288,63,0.219,True,3,0
3757,442,213,0.482,False,15,0
3758,280,120,0.429,False,1,0
3759,411,172,0.418,False,15,0
3760,430,108,0.251,False,17,0
3761,141,53,0.376,True,1,0
3762,328,117,0.357,True,15,0
3763,496,245,0.494,False,0,0
3764,158,67,0.424,False,15,0
3765,366,136,0.372,False,2,0
3766,217,98,0.452,True,14,0
3767,349,86,0.246,True,10,0
3768,457,93,0.204,False,9,0
3769,484,197,0.407,True,16,0
3770,491,112,0.228,False,3,0
3771,267,62,0.232,False,16,0
3772,271,114,0.421,False,3,0
3773,210,59,0.281,True,18,0
3774,65,25,0.385,False,0,0
3775,327,155,0.474,True,13,0
3776,106,31,0.292,True,23,0
3777,111,29,0.261,True,10,0
3778,412,95,0.231,True,6,0
3779,376,89,0.237,False,16,0
3780,291,63,0.216,True,3,0
3781,139,31,0.223,True,9,0
3782,121,39,0.322,False,16,0
3783,375,111,0.296,True,3,0
3784,79,32,0.405,False,18,0
3785,408,188,0.461,True,17,0
3786,456,198,0.434,True,16,0
3787,337,121,0.359,False,5,0
3788,135,31,0.23,True,6,0
3789,283,116,0.41,False,5,0
3790,284,230,0.81,False,11,1
3791,362,81,0.224,True,8,0
3792,414,187,0.452,True,17,0
3793,314,94,0.299,True,1,0
3794,336,89,0.265,True,16,0
3795,376,173,0.46,False,20,0
3796,442,208,0.471,False,0,0
3797,318,95,0.299,True,22,0
3798,235,72,0.306,False,8,0
3799,180,67,0.372,False,5,0
3800,340,142,0.418,False,1,0
3801,326,71,0.218,False,5,0
3802,369,139,0.377,False,8,0
3803,400,194,0.485,True,2,0
3804,229,188,0.821,False,15,1
3805,339,160,0.472,False,23,0
3806,426,401,0.941,False,14,1
3807,212,59,0.278,False,11,0
3808,320,136,0.425,False,22,0
3809,425,115,0.271,False,7,0
3810,145,61,0.421,False,5,0
3811,311,136,0.437,False,2,0
3812,414,113,0.273,False,22,0
3813,402,166,0.413,True,3,0
3814,337,149,0.442,True,9,0
3815,485,149,0.307,True,13,0
3816,132,33,0.25,False,20,0
3817,274,62,0.226,True,23,0
3818,461,171,0.371,False,14,0
3819,272,134,0.493,True,6,0
3820,167,74,0.443,False,6,0
3821,241,79,0.328,True,7,0
3822,128,46,0.359,True,9,0
3823,127,36,0.283,False,18,0
3824,196,48,0.245,False,18,0
3825,156,53,0.34,False,1,0
3826,431,146,0.339,False,14,0
3827,320,114,0.356,True,0,0
3828,439,213,0.485,True,9,0
3829,293,111,0.379,False,5,0
3830,122,46,0.377,False,21,0
3831,406,96,0.236,False,12,0
3832,403,201,0.499,False,9,0
3833,471,203,0.431,False,11,0
3834,75,34,0.453,True,23,0
3835,259,83,0.32,False,5,0
3836,141,49,0.348,False,5,0
3837,174,62,0.356,False,0,0
3838,484,124,0.256,True,11,0
3839,122,49,0.402,True,22,0
3840,172,80,0.465,True,22,0
3841,358,89,0.249,True,9,0
3842,233,52,0.223,False,13,0
3843,236,99,0.419,True,14,0
3844,247,69,0.279,True,22,0
3845,127,49,0.386,True,23,0
3846,397,162,0.408,False,3,0
3847,235,209,0.889,False,0,1
3848,393,174,0.443,True,7,0
3849,302,110,0.364,True,2,0
3850,62,28,0.452,True,13,0
3851,348,149,0.428,False,16,0
3852,125,57,0.456,True,1,0
3853,100,20,0.2,False,14,0
3854,324,88,0.272,False,5,0
3855,198,44,0.222,True,4,0
3856,268,89,0.332,False,13,0
3857,171,79,0.462,True,18,0
3858,260,88,0.338,False,8,0
3859,329,149,0.453,True,7,0
3860,75,22,0.293,False,2,0
3861,222,67,0.302,False,17,0
3862,205,96,0.468,False,7,0
3863,287,94,0.328,True,15,0
3864,425,185,0.435,True,14,0
3865,131,35,0.267,False,20,0
3866,405,196,0.484,False,14,0
3867,462,172,0.372,False,15,0
3868,322,137,0.425,True,0,0
3869,117,26,0.222,True,9,0
3870,93,32,0.344,False,18,0
3871,110,51,0.464,True,4,0
3872,172,79,0.459,True,17,0
3873,398,85,0.214,True,2,0
3874,245,71,0.29,False,3,0
3875,379,126,0.332,False,3,0
3876,458,115,0.251,False,10,0
3877,372,155,0.417,True,8,0
3878,160,40,0.25,False,0,0
3879,307,93,0.303,False,15,0
3880,138,55,0.399,True,8,0
3881,482,166,0.344,False,10,0
3882,247,104,0.421,False,5,0
3883,331,283,0.855,False,16,1
3884,249,58,0.233,False,11,0
3885,148,61,0.412,True,21,0
3886,76,20,0.263,False,7,0
3887,138,44,0.319,True,15,0
3888,195,40,0.205,True,4,0
3889,231,55,0.238,True,20,0
3890,306,90,0.294,False,0,0
3891,238,72,0.303,False,16,0
3892,289,135,0.467,False,23,0
3893,408,172,0.422,False,20,0
3894,436,214,0.491,False,7,0
3895,245,93,0.38,True,9,0
3896,346,94,0.272,False,17,0
3897,214,63,0.294,True,14,0
3898,356,105,0.295,True,19,0
3899,320,95,0.297,False,12,0
3900,57,22,0.386,True,9,0
3901,87,31,0.356,True,8,0
3902,163,51,0.313,False,12,0
3903,388,94,0.242,False,2,0
3904,105,21,0.2,False,21,0
3905,480,127,0.265,False,22,0
3906,408,94,0.23,False,2,0
3907,187,81,0.433,False,0,0
3908,151,35,0.232,True,1,0
3909,383,159,0.415,True,10,0
3910,226,71,0.314,False,13,0
3911,218,48,0.22,True,9,0
3912,388,172,0.443,False,6,0
3913,335,125,0.373,False,22,0
3914,310,292,0.942,False,0,1
3915,424,394,0.929,False,6,1
3916,272,58,0.213,True,14,0
3917,248,64,0.258,True,10,0
3918,260,110,0.423,True,5,0
3919,336,138,0.411,False,21,0
3920,229,65,0.284,False,6,0
3921,299,65,0.217,False,6,0
3922,280,128,0.457,True,0,0
3923,72,21,0.292,True,9,0
3924,97,25,0.258,False,20,0
3925,158,134,0.848,False,14,1
3926,345,163,0.472,False,7,0
3927,55,11,0.2,False,23,0
3928,87,37,0.425,False,18,0
3929,218,81,0.372,False,2,0
3930,405,132,0.326,True,22,0
3931,332,140,0.422,False,14,0
3932,252,123,0.488,True,3,0
3933,374,100,0.267,False,5,0
3934,362,88,0.243,False,9,0
3935,322,152,0.472,True,17,0
3936,293,117,0.399,True,15,0
3937,376,124,0.33,True,17,0
3938,96,35,0.365,True,5,0
3939,298,126,0.423,True,18,0
3940,128,55,0.43,True,16,0
3941,159,75,0.472,True,17,0
3942,62,20,0.323,True,12,0
3943,444,127,0.286,False,6,0
3944,429,168,0.392,True,19,0
3945,414,134,0.324,True,11,0
3946,139,52,0.374,False,1,0
3947,391,127,0.325,False,11,0
3948,397,97,0.244,False,11,0
3949,329,112,0.34,True,23,0
3950,270,109,0.404,False,3,0
3951,122,53,0.434,False,3,0
3952,283,98,0.346,False,17,0
3953,309,287,0.929,False,15,1
3954,162,52,0.321,False,13,0
3955,95,41,0.432,False,16,0
3956,323,104,0.322,False,16,0
3957,92,37,0.402,False,2,0
3958,257,90,0.35,False,5,0
3959,466,126,0.27,False,22,0
3960,398,174,0.437,True,12,0
3961,152,34,0.224,False,8,0
3962,173,61,0.353,True,20,0
3963,59,15,0.254,False,8,0
3964,378,83,0.22,False,7,0
3965,236,82,0.347,True,16,0
3966,80,27,0.338,False,15,0
3967,205,84,0.41,True,15,0
3968,109,46,0.422,True,18,0
3969,298,124,0.416,True,23,0
3970,436,140,0.321,True,15,0
3971,423,351,0.83,False,13,1
3972,488,182,0.373,False,19,0
3973,319,104,0.326,False,13,0
3974,491,186,0.379,True,13,0
3975,266,128,0.481,False,13,0
3976,448,115,0.257,True,11,0
3977,51,24,0.471,True,5,0
3978,73,15,0.205,True,19,0
3979,255,74,0.29,False,12,0
3980,369,105,0.285,False,15,0
3981,248,96,0.387,True,8,0
3982,405,96,0.237,True,1,0
3983,163,75,0.46,True,21,0
3984,329,147,0.447,False,2,0
3985,204,80,0.392,False,9,0
3986,214,72,0.336,True,19,0
3987,271,130,0.48,False,1,0
3988,140,62,0.443,True,23,0
3989,216,75,0.347,False,9,0
3990,496,203,0.409,False,7,0
3991,256,94,0.367,False,16,0
3992,331,124,0.375,False,21,0
3993,114,34,0.298,False,0,0
3994,425,143,0.336,True,5,0
3995,53,11,0.208,True,6,0
3996,206,63,0.306,False,14,0
3997,298,121,0.406,True,17,0
3998,306,148,0.484,True,8,0
3999,284,138,0.486,False,7,0
4000,355,130,0.366,False,9,0
4001,415,158,0.381,False,3,0
4002,444,113,0.255,False,19,0
4003,123,50,0.407,False,7,0
4004,236,52,0.22,True,0,0
4005,111,31,0.279,False,7,0
4006,386,154,0.399,False,22,0
4007,213,62,0.291,True,11,0
4008,105,22,0.21,True,22,0
4009,160,71,0.444,True,14,0
4010,267,78,0.292,False,12,0
4011,289,63,0.218,False,15,0
4012,70,15,0.214,False,22,0
4013,190,52,0.274,False,17,0
4014,314,79,0.252,True,0,0
4015,188,81,0.431,False,16,0
4016,119,35,0.294,False,15,0
4017,434,191,0.44,True,22,0
4018,167,42,0.251,False,4,0
4019,247,85,0.344,True,19,0
4020,254,103,0.406,False,20,0
4021,263,104,0.395,False,9,0
4022,105,39,0.371,False,5,0
4023,336,160,0.476,False,11,0
4024,342,91,0.266,True,9,0
4025,224,77,0.344,False,21,0
4026,396,184,0.465,True,16,0
4027,419,93,0.222,False,1,0
4028,177,38,0.215,False,18,0
4029,480,129,0.269,False,19,0
4030,427,166,0.389,True,5,0
4031,374,103,0.275,False,12,0
4032,491,126,0.257,False,8,0
4033,341,115,0.337,False,11,0
4034,337,268,0.795,False,17,1
4035,275,75,0.273,True,7,0
4036,113,90,0.796,False,17,1
4037,475,419,0.882,False,22,1
4038,97,46,0.474,False,21,0
4039,251,101,0.402,False,1,0
4040,386,167,0.433,True,7,0
4041,463,143,0.309,True,9,0
4042,454,127,0.28,False,8,0
4043,109,36,0.33,False,23,0
4044,446,197,0.442,False,17,0
4045,306,103,0.337,False,7,0
4046,114,51,0.447,False,18,0
4047,288,143,0.497,False,2,0
4048,338,74,0.219,False,8,0
4049,87,18,0.207,False,12,0
4050,74,18,0.243,True,8,0
4051,459,144,0.314,True,19,0
4052,108,25,0.231,True,11,0
4053,466,214,0.459,False,22,0
4054,406,84,0.207,True,12,0
4055,432,127,0.294,True,7,0
4056,346,88,0.254,True,14,0
4057,207,99,0.478,False,12,0
4058,106,42,0.396,True,20,0
4059,482,228,0.473,False,12,0
4060,97,82,0.845,False,16,1
4061,377,131,0.347,True,14,0
4062,482,130,0.27,False,21,0
4063,480,123,0.256,True,18,0
4064,105,28,0.267,True,2,0
4065,114,47,0.412,True,13,0
4066,317,67,0.211,False,9,0
4067,118,25,0.212,False,16,0
4068,265,233,0.879,False,7,1
4069,439,172,0.392,True,17,0
4070,138,55,0.399,False,11,0
4071,498,155,0.311,False,16,0
4072,330,145,0.439,False,22,0
4073,306,110,0.359,False,10,0
4074,209,48,0.23,False,8,0
4075,283,124,0.438,False,21,0
4076,180,87,0.483,False,23,0
4077,98,21,0.214,False,23,0
4078,196,62,0.316,True,22,0
4079,365,126,0.345,False,14,0
4080,462,112,0.242,False,8,0
4081,483,222,0.46,True,11,0
4082,51,14,0.275,False,10,0
4083,378,164,0.434,False,16,0
4084,489,196,0.401,False,5,0
4085,194,73,0.376,False,7,0
4086,493,127,0.258,False,9,0
4087,415,110,0.265,True,14,0
4088,469,100,0.213,False,3,0
4089,110,29,0.264,False,17,0
4090,322,97,0.301,True,10,0
4091,98,44,0.449,True,8,0
4092,381,118,0.31,False,8,0
4093,493,210,0.426,True,7,0
4094,453,150,0.331,False,2,0
4095,483,210,0.435,True,20,0
4096,180,88,0.489,True,17,0
4097,92,25,0.272,False,13,0
4098,106,48,0.453,True,2,0
4099,99,38,0.384,False,16,0
4100,227,101,0.445,False,3,0
4101,342,135,0.395,True,20,0
4102,95,31,0.326,True,17,0
4103,219,58,0.265,True,14,0
4104,320,70,0.219,True,18,0
4105,466,168,0.361,False,21,0
4106,385,191,0.496,False,5,0
4107,188,166,0.883,False,14,1
4108,296,88,0.297,False,6,0
4109,197,88,0.447,True,11,0
4110,279,120,0.43,True,15,0
4111,329,93,0.283,True,8,0
4112,174,35,0.201,False,19,0
4113,241,56,0.232,False,4,0
4114,423,195,0.461,False,10,0
4115,129,58,0.45,True,1,0
4116,143,41,0.287,True,21,0
4117,275,78,0.284,False,15,0
4118,114,49,0.43,False,3,0
4119,137,65,0.474,False,4,0
4120,137,59,0.431,True,6,0
4121,250,95,0.38,True,5,0
4122,263,71,0.27,False,23,0
4123,253,90,0.356,False,21,0
4124,450,121,0.269,False,9,0
4125,431,190,0.441,False,13,0
4126,138,43,0.312,False,7,0
4127,110,49,0.445,False,13,0
4128,320,100,0.312,False,13,0
4129,143,63,0.441,False,19,0
4130,356,106,0.298,False,22,0
4131,76,25,0.329,True,2,0
4132,263,101,0.384,True,0,0
4133,123,27,0.22,False,8,0
4134,110,53,0.482,False,8,0
4135,235,87,0.37,False,21,0
4136,80,28,0.35,True,1,0
4137,268,121,0.451,True,15,0
4138,61,28,0.459,False,7,0
4139,351,125,0.356,True,5,0
4140,464,221,0.476,True,22,0
4141,81,17,0.21,True,12,0
4142,209,48,0.23,False,0,0
4143,286,108,0.378,True,18,0
4144,276,84,0.304,False,14,0
4145,230,78,0.339,False,0,0
4146,366,109,0.298,False,9,0
4147,95,30,0.316,False,0,0
4148,390,174,0.446,True,11,0
4149,129,48,0.372,True,10,0
4150,184,91,0.495,True,16,0
4151,309,134,0.434,False,3,0
4152,357,100,0.28,True,22,0
4153,296,82,0.277,True,6,0
4154,208,62,0.298,False,11,0
4155,252,114,0.452,True,12,0
4156,161,33,0.205,True,4,0
